name,address,district,phone,website,services,price_range,rating,review_count,lat,lon,source
Instytut Urody,"ul. Wspólna 27a, 00-519, Warszawa",Śródmieście,+48226219450,https://www.yelp.pl/biz/instytut-urody-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Solarium",50–150 PLN,0.0,0,52.2274818,21.0160999,yelp:hair
Instytut Urody Sensai,"Hotel Sofitel Victoria, 00-065, Warszawa",Śródmieście,+48226578298,https://www.yelp.pl/biz/instytut-urody-sensai-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Pielęgnacja skóry, Masaż",,4.0,1,52.2399712,21.0133991,yelp:beautysvc+yelp
Instytut Zdrowia i Urody Yasumi Warszawa Powiśle,"ul. Wybrzeże Kościuszkowskie 45 / 1, 00-339, Warszawa",Śródmieście,+48883323737,https://www.yelp.pl/biz/instytut-zdrowia-i-urody-yasumi-warszawa-powi%C5%9Ble-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Pielęgnacja skóry, Spa",50–150 PLN,0.0,0,52.2419205,21.0271301,yelp:skincare
Isla Masaż & Spa,"ul. Emilii Plater 47, 00-118, Warszawa",Śródmieście,+48883984091,https://www.yelp.pl/biz/isla-masa%C5%BC-a-spa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Spa",50–150 PLN,5.0,8,52.231724,21.00288,yelp:beautysvc
Jean Louis David,"al. Jerozolimskie 25, 00-508, Warszawa",Śródmieście,+48225009402,https://www.yelp.pl/biz/jean-louis-david-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",50–150 PLN,2.5,2,52.23027,21.01527,yelp:hair
Jean Louis David,"CH Złote Tarasy, 00-120, Warszawa",Śródmieście,+48225009402,https://www.yelp.pl/biz/jean-louis-david-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,3.5,2,52.23065,21.00231,yelp:hair+yelp
Jinn & Joy,"ul. Chmielna 1 / 3, 00-021, Warszawa",Śródmieście,+48731131211,https://www.yelp.pl/biz/jinn-a-joy-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Piekarnie, Kawiarnie, Shisha",,5.0,4,52.23315,21.01903,yelp:nailedsalons
JPY,"Bartoszewicza 1a, 00-337, Warszawa",Śródmieście,+48227589883,https://www.yelp.pl/biz/jpy-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,0.0,0,52.2375984,21.0224895,yelp:beautysvc
Kavos Grill & Bar,"ul. Jasna 26, 00-054, Warszawa",Śródmieście,+48226927105,https://www.yelp.pl/biz/kavos-grill-a-bar-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Grecka, Wine bary, Grill",50–150 PLN,5.0,3,52.236776,21.010318,yelp:nailedsalons
Kebab King,"Aleje Jerozolimskie 42, 00-042, Warszawa",Śródmieście,+48228288808,https://www.yelp.pl/biz/kebab-king-warszawa-6?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kebab, Bliskowschodnia",50–150 PLN,3.4,18,52.2307892,21.0147495,yelp:nailedsalons
KFC,"ul. Widok 26, 00-023, Warszawa",Śródmieście,+48801464646,https://www.yelp.pl/biz/kfc-warszawa-9?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fast food, Dania z kurczaka, Skrzydełka kurczaka",,3.0,1,52.2310105655846,21.0123368844274,yelp:nailedsalons
Kirke Wojciech Giziski,"ul. Krucza 6 / 14, 00-548, Warszawa",Śródmieście,+48226294038,https://www.yelp.pl/biz/kirke-wojciech-giziski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2237968,21.0201607,yelp:hair
Klinika Przeszczepu Włosów,"ul. Sienna 86, 00-815, Warszawa",Śródmieście,+48222523054,https://www.yelp.pl/biz/klinika-przeszczepu-w%C5%82os%C3%B3w-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Centra leczenia łysienia,,4.0,1,52.2300286,20.9918605999653,yelp:beautysvc
Klub Sauna Galla,"Ptasia 2, 00-138, Warszawa",Śródmieście,+48226521986,https://www.yelp.pl/biz/klub-sauna-galla-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kluby gejowskie, Spa",,0.0,0,52.2402,21.0017109,yelp:beautysvc
Kobiety i Kolory,"ul. Grzybowska 3, 00-131, Warszawa",Śródmieście,+48600270404,https://www.yelp.pl/biz/kobiety-i-kolory-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,150–300 PLN,5.0,1,52.2370924238527,21.002487167716,yelp:beautysvc
Komiks Powiśle - Fryzjerstwo,"ul. Radna 12, 00-341, Warszawa",Śródmieście,+48881436056,https://www.yelp.pl/biz/komiks-powi%C5%9Ble-fryzjerstwo-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,50–150 PLN,4.5,2,52.2408071,21.023343,yelp:hair+yelp
Kosmetyka. Salon urody. Fryzjerstwo,"aleja Jana Pawła II 45a/53b, 01-008, Warszawa",Śródmieście,+48796368645,https://www.yelp.pl/biz/kosmetyka-salon-urody-fryzjerstwo-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kosmetyki, Fryzjer",,3.0,1,52.2328911,20.9996204,yelp:hair
Koszykowa Sklep Fryzjerski,"ul. Koszykowa 53, 00-659, Warszawa",Śródmieście,+48226215887,https://www.yelp.pl/biz/koszykowa-sklep-fryzjerski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,50–150 PLN,3.5,2,52.222654,21.014096,yelp:beautysvc
Kreatornia Zdrowia i Relaksu,"ul. Żurawia 20A / 05, 00-515, Warszawa",Śródmieście,+48880593033,https://www.yelp.pl/biz/kreatornia-zdrowia-i-relaksu-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Masaż,do 50 PLN,5.0,2,52.2287,21.01599,yelp:beautysvc
Krowarzywa,"ul. Hoża 29 / 31, 00-521, Warszawa",Śródmieście,+48516894767,https://www.yelp.pl/biz/krowarzywa-warszawa-5?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Burgery, Wegańska",do 50 PLN,4.3,20,52.2261712,21.0145881,yelp:nailedsalons
Kryolan,"ul. Piękna 58, 00-672, Warszawa",Śródmieście,+48226217445,https://www.yelp.pl/biz/kryolan-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,5.0,1,52.2230426,21.011529,yelp:beautysvc
Kufle i Kapsle,"ul. Nowogrodzka 25, 00-511, Warszawa",Śródmieście,+48221277218,https://www.yelp.pl/biz/kufle-i-kapsle-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Puby,50–150 PLN,4.1,40,52.2291302239186,21.0143189285438,yelp:nailedsalons
La Casa Del Habano,"ul. Nowy Świat 7, 00-496, Warszawa",Śródmieście,+48790300599,https://www.yelp.pl/biz/la-casa-del-habano-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Sklepy tytoniowe, Lounge",150–300 PLN,4.4,7,52.2305952571871,21.0211799533729,yelp:nailedsalons
La Sucette,"ul. Mokotowska 46 / 11, 00-543, Warszawa",Śródmieście,+48603623393,https://www.yelp.pl/biz/la-sucette-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Manikiur i pedikiur, Stylizacja brwi",50–150 PLN,5.0,1,52.22505,21.01716,yelp:beautysvc
La Tomatina,"ul. Krucza 47, 00-509, Warszawa",Śródmieście,+48226251047,https://www.yelp.pl/biz/la-tomatina-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Pizza",50–150 PLN,4.0,37,52.2301788,21.0162907,yelp:nailedsalons
La'Bor,"ul. Zgoda 1, 00-018, Warszawa",Śródmieście,+48228273037,https://www.yelp.pl/biz/labor-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Węgierska, Wine bary, Śniadanie i brunch",50–150 PLN,3.9,7,52.23251,21.01433,yelp:nailedsalons
Labour,"ul. Tamka 49, 00-355, Warszawa",Śródmieście,+48224169150,https://www.yelp.pl/biz/labour-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawa i herbata, Śniadanie i brunch, Kawiarnie",do 50 PLN,4.3,20,52.23625,21.02077,yelp:nailedsalons
Laestelle,"ul. Koszykowa 59, 00-660, Warszawa",Śródmieście,+48733400015,https://www.yelp.pl/biz/laestelle-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Pielęgnacja skóry, Przedłużanie rzęs",,0.0,0,52.222411,21.012087,yelp:skincare
Lemon,"ul. Sienkiewicza 6, 00-013, Warszawa",Śródmieście,+48228295544,https://www.yelp.pl/biz/lemon-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Burgery",50–150 PLN,4.0,15,52.234424,21.012101,yelp:nailedsalons
Lemoniadowy Joe,"ul. Chmielna 28, 00-020, Warszawa",Śródmieście,+48790621035,https://www.yelp.pl/biz/lemoniadowy-joe-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Bary,50–150 PLN,4.0,2,52.2320998,21.0131553,yelp:nailedsalons
Lisbon Barbers,"ul. Tamka 36, 00-353, Warszawa",Śródmieście,+48536134163,https://www.yelp.pl/biz/lisbon-barbers-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,,0.0,0,52.23693,21.0240657974722,yelp:barbers
Loft,"ul. Złota 11, 00-019, Warszawa",Śródmieście,+48668016964,https://www.yelp.pl/biz/loft-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Nowoczesna europejska,50–150 PLN,3.1,23,52.2323636,21.0113865,yelp:nailedsalons
Lokanta,"Ul. Nowogrodzka 47A, 00-659, Warszawa",Śródmieście,+48225851004,https://www.yelp.pl/biz/lokanta-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Śródziemnomorska, Kluby",150–300 PLN,3.4,14,52.2277298,21.0081406,yelp:nailedsalons
Lucyna Rossa | makijaż | body painting,"ul. Fabryczna 14, 00-446, Warszawa",Śródmieście,+48886205406,https://www.yelp.pl/biz/lucyna-rossa-makija%C5%BC-body-painting-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Makijażyści,,0.0,0,52.2246251,21.0386108,yelp:makeupartists
Lukullus,"ul. Chmielna 32, 00-020, Warszawa",Śródmieście,+48726262608,https://www.yelp.pl/biz/lukullus-warszawa-10?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Ciastka, Kawiarnie, Piekarnie",50–150 PLN,4.2,6,52.23204,21.01246,yelp:nailedsalons
MAC Cosmetics,"Złote Tarasy, 00-120, Warszawa",Śródmieście,+48697916170,https://www.yelp.pl/biz/mac-cosmetics-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,3.5,2,52.2306519,21.0023098,yelp:beautysvc
Malayka,"ul. Sienna 55 / 9, 00-820, Warszawa",Śródmieście,+48223312525,https://www.yelp.pl/biz/malayka-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,4.0,1,52.2310905,20.9984894,yelp:hair+yelp
Mandala,"ul. Emilli Plater 9 / 11, 00-669, Warszawa",Śródmieście,+48228910619,https://www.yelp.pl/biz/mandala-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Hinduska, Nepalska, Tajska",50–150 PLN,4.1,35,52.223666,21.007299,yelp:nailedsalons
Manekin,"ul. Marszałkowska 140, 00-061, Warszawa",Śródmieście,+48228260753,https://www.yelp.pl/biz/manekin-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Naleśnikarnie,do 50 PLN,3.6,50,52.237751,21.007611,yelp:nailedsalons
Marco Aldany,"Ul.Złota 59, 00-120, Warszawa",Śródmieście,+48222220497,https://www.yelp.pl/biz/marco-aldany-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,3.0,1,52.2306519,21.0023098,yelp:hair
Małgorzata Leszkowicz Salon Fryzjerski Salonik Piękności,"ul. Sliska 3, 00-127, Warszawa",Śródmieście,+48226523884,https://www.yelp.pl/biz/ma%C5%82gorzata-leszkowicz-salon-fryzjerski-salonik-pi%C4%99kno%C5%9Bci-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Makijażyści, Fryzjer",,0.0,0,52.2323914,21.0018406,yelp:hair+yelp
Mela Verde,"ul. Chmielna 8, 00-020, Warszawa",Śródmieście,+48228266346,https://www.yelp.pl/biz/mela-verde-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Pizza",50–150 PLN,4.0,22,52.2330894,21.0177803,yelp:nailedsalons
Meta Disco,"ul. Parkingowa 5, 00-024, Warszawa",Śródmieście,+48225210652,https://www.yelp.pl/biz/meta-disco-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Bary, Kluby, Przystawki/przekąski",do 50 PLN,1.9,9,52.2288828695223,21.0138510532316,yelp:nailedsalons
Metro Jazz Bar & Bistro,"Hotel Metropol, 00-693, Warszawa",Śródmieście,+48223253106,https://www.yelp.pl/biz/metro-jazz-bar-a-bistro-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Bistro, Jazz i blues, Bary",do 50 PLN,3.0,2,52.22899,21.0110199,yelp:nailedsalons
Milek Design,"ul. Hoża 40, 00-516, Warszawa",Śródmieście,+48228910449,https://www.yelp.pl/biz/milek-design-warszawa-3?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,50–150 PLN,3.7,7,52.22677,21.01521,yelp:hair+yelp
Milek Design,"ul. Tamka 29, 00-349, Warszawa",Śródmieście,+48515415555,https://www.yelp.pl/biz/milek-design-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",,5.0,1,52.237102,21.025608,yelp:hair+yelp
Milek Design,"pl. Dąbrowskiego 7, 00-057, Warszawa",Śródmieście,+48508292694,https://www.yelp.pl/biz/milek-design-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",150–300 PLN,3.4,5,52.2372372248889,21.0085736623353,yelp:hair+yelp
Ministerstwo Kawy,"ul. Marszałkowska 27/35, 00-639, Warszawa",Śródmieście,+48503080906,https://www.yelp.pl/biz/ministerstwo-kawy-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Kawa i herbata",do 50 PLN,4.2,53,52.2186089,21.0184002,yelp:nailedsalons
Między Bułkami,"al. Jerozolimskie 23, 00-508, Warszawa",Śródmieście,+48226221992,https://www.yelp.pl/biz/mi%C4%99dzy-bu%C5%82kami-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Burgery, Śniadanie i brunch",50–150 PLN,3.5,52,52.230452,21.0155901,yelp:nailedsalons
Między Nami Cafe,"ul. Bracka 20, 00-028, Warszawa",Śródmieście,+48228279441,https://www.yelp.pl/biz/mi%C4%99dzy-nami-cafe-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Kawa i herbata",50–150 PLN,3.5,19,52.2319717,21.0164795,yelp:nailedsalons
Między Słowami,"ul. Chmielna 30, 00-020, Warszawa",Śródmieście,+48228267468,https://www.yelp.pl/biz/mi%C4%99dzy-s%C5%82owami-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Kawa i herbata",50–150 PLN,3.7,19,52.2321281,21.0128899,yelp:nailedsalons
Momu,"ul. Wierzbowa 9 / 11, 00-094, Warszawa",Śródmieście,+48506100001,https://www.yelp.pl/biz/momu-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Nowoczesna europejska, Polska, Bary",50–150 PLN,3.1,40,52.2434981993612,21.0081107541919,yelp:nailedsalons
Monday Academy Maciej Wróblewski,"Widok 8, 00-023, Warszawa",Śródmieście,+48226906789,https://www.yelp.pl/biz/monday-academy-maciej-wr%C3%B3blewski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Uroda i salony Spa,,0.0,0,52.2315598,21.0151405,yelp:beautysvc
Montenegro,"ul. Natolińska 3, 00-562, Warszawa",Śródmieście,+48885787887,https://www.yelp.pl/biz/montenegro-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Śródziemnomorska, Serbsko-chorwacka, Owoce morza",50–150 PLN,4.0,8,52.2213639,21.0203547,yelp:nailedsalons
Mydlarnia,"ul. Bracka 20, 00-028, Warszawa",Śródmieście,+48228285417,https://www.yelp.pl/biz/mydlarnia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Zakupy, Uroda i salony Spa",,5.0,1,52.2318,21.0165,yelp:beautysvc
Mydlarnia u Franciszka,"ul. Okólnik  11 A, 00-368, Warszawa",Śródmieście,+48502229649,https://www.yelp.pl/biz/mydlarnia-u-franciszka-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,50–150 PLN,4.3,3,52.2358704,21.0213699,yelp:beautysvc
Mydlarnia u Franciszka,"ul. Koszykowa 30, 00-553, Warszawa",Śródmieście,+48226217175,https://www.yelp.pl/biz/mydlarnia-u-franciszka-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Pielęgnacja skóry, Kosmetyki",,4.0,2,52.2224083,21.0177994,yelp:beautysvc+yelp
N31 Restaurant & Bar,"ul. Nowogrodzka 31, 00-511, Warszawa",Śródmieście,+48600861961,https://www.yelp.pl/biz/n31-restaurant-a-bar-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Polska, Nowoczesna europejska",,4.7,9,52.22882,21.01333,yelp:nailedsalons
Nail & Beauty Bar,"ul. Mokotowska 26, 00-561, Warszawa",Śródmieście,+48226211404,https://www.yelp.pl/biz/nail-a-beauty-bar-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Manikiur i pedikiur, Pielęgnacja skóry",50–150 PLN,0.0,0,52.2219537880682,21.0195525797628,yelp:skincare
Nail Mania,"ul. Żelazna 31, 00-806, Warszawa",Śródmieście,+48603819755,https://www.yelp.pl/biz/nail-mania-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Manikiur i pedikiur,50–150 PLN,4.0,1,52.22877,20.9942,yelp:beautysvc
Nail Spa Marzena Kanclerska,"ul. Emilii Plater 36, 00-113, Warszawa",Śródmieście,+48226510609,https://www.yelp.pl/biz/nail-spa-marzena-kanclerska-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Manikiur i pedikiur, Masaż, Pielęgnacja skóry",,0.0,0,52.2347705146832,21.0017854060717,yelp:skincare
Nail&GO,"ul. Polna 42 / 21, Warszawa",Śródmieście,+48690908690,https://www.yelp.pl/biz/nail-a-go-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Manikiur i pedikiur, Makijażyści",,0.0,0,52.2186012,21.0145607,yelp:makeupartists
Namaste India,"ul. Nowogrodzka 15, 00-511, Warszawa",Śródmieście,+48223570939,https://www.yelp.pl/biz/namaste-india-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Hinduska,50–150 PLN,4.0,32,52.2295799,21.01651,yelp:nailedsalons
Neoperfumeria Galilu,"Mokotowska 26, 00-561, Warszawa",Śródmieście,+48226283000,https://www.yelp.pl/biz/neoperfumeria-galilu-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Zdrowie i medycyna, Kosmetyki",,4.5,2,52.2218513,21.0195007,yelp:beautysvc
